,SP_ID,Int_Name,PA_type,PA_DEF,IUCN_CAT,RealmNr,Biodiversity,Wilderness,ClimateStability,LandUseStability,Size,ClimateProtection
329,533,Los Glaciares National Park,NA,1,Not Applicable,6,0.138036201,0.719517658,0.534462637,0.851048306,0.022368249,0.214018545
1229,341,Talampaya,NA,1,II,6,0.135856459,0.790351105,0.823338641,0.30436762,0.006660053,0.013293187
232,304,San Guillermo,NA,1,II,6,0.134487969,0.845613923,0.673367227,0.518550548,0.02955022,0.004441035
115,310,Laguna San Rafael,NA,1,II,6,0.13140248,0.804264067,0.546279055,0.741623757,0.052691509,0.409388377
494,1068,Cotahuasi,KBA,NA,NA,6,0.12324495,0.666324632,0.768532069,0.660569147,0.015347444,0.021644954
341,22,La Payunia,NA,1,Ia,6,0.11911768,0.625944293,0.758071565,0.265911151,0.021296992,0.006536688
109,1038,Cuenca del Río Salado,KBA,NA,NA,6,0.117719386,0.282140829,0.701311605,0.604446211,0.053759124,0.050131463
614,965,Northern Everglades,KBA,NA,NA,6,0.113697182,0.432046044,0.624603264,0.424946873,0.012693996,0.123161704
820,1035,"Villa Iris, Chasicó, Napostá",KBA,NA,NA,6,0.113633002,0.422472473,0.590563945,0.620037094,0.009792295,0.053759288
491,917,Big Cypress Swamp Watershed,KBA,NA,NA,6,0.108640971,0.654840192,0.645433066,0.460963059,0.015375032,0.111524968
765,1050,Sistema de lagunas de Vilama-Pululos,KBA,NA,NA,6,0.104962475,0.829299722,0.70057132,0.740999538,0.010560526,0.003668146
969,1014,Lago Poopó y Río Laka Jahuira,KBA,NA,NA,6,0.104121907,0.710848129,0.540600523,0.741234964,0.008248901,0.011594373
625,312,Pumalín Douglas Tompkins,NA,1,II,6,0.103207705,0.792531895,0.633764715,0.783894313,0.012532942,0.615876368
750,1011,Lagunas de Agua Dulce del Sureste de Potosí,KBA,NA,NA,6,0.101972226,0.806593806,0.694790355,0.747641557,0.010790319,0.003841141
905,1062,Pastizales de La Travesía y Buena Esperanza,KBA,NA,NA,6,0.101197875,0.414718987,0.833136504,0.252151226,0.008836572,0.031342759
864,305,Corcovado,NA,1,II,6,0.096533496,0.781053062,0.680673323,0.738606935,0.009200707,0.605082194
564,1273,Coquimbo desert scrub,KBA,NA,NA,6,0.093302886,0.50111039,0.6106303,0.708262471,0.013785688,0.026150073
1237,1049,Reserva Provincial Olaroz-Cauchari,KBA,NA,NA,6,0.092504296,0.82096722,0.643734122,0.716438932,0.006607828,0.003933094
920,1036,Caldenal del Sudoeste  de Buenos Aires,KBA,NA,NA,6,0.091942343,0.436787562,0.566903452,0.56794231,0.008724861,0.090560656
192,1053,Bañados del Río Atuel,KBA,NA,NA,6,0.091051776,0.67949773,0.51290098,0.209448991,0.034743445,0.012789845
580,1054,Reserva Provincial Laguna Brava,KBA,NA,NA,6,0.082614145,0.84521264,0.679150647,0.51615395,0.0134428,0.004815767
1291,306,Torres del Paine,NA,1,II,6,0.08225773,0.736922623,0.39300165,0.831173369,0.006372004,0.286585988
786,1044,San Antonio Oeste,KBA,NA,NA,6,0.077348563,0.535229412,0.483450123,0.725042276,0.010196346,0.01359966
1055,1287,Huasco-Totoral coastal hills,KBA,NA,NA,6,0.071429909,0.671658767,0.617767652,0.727560931,0.007713457,0.006891657
178,307,Alberto De Agostini,NA,1,II,6,0.065166247,0.852978335,0.504319427,NA,0.03699442,0.288523886
958,311,Llullaillaco,NA,1,II,6,0.064991663,0.798752073,0.554089623,0.716978221,0.008380329,0.002257568
1180,1037,Estepas arbustivas del Sur de Buenos Aires,KBA,NA,NA,6,0.064707607,0.438910073,0.5432043,0.741705688,0.006931181,0.029978976
1257,1063,Reserva Costa Atlántica de Tierra del Fuego y zon,KBA,NA,NA,6,0.058991197,0.443357903,0.490092583,0.752769954,0.006540347,0.068036838
665,534,Península Valdés,NA,1,Not Applicable,6,0.054346533,0.350349633,0.579926098,0.840684468,0.011977382,0.011734826
582,351,Hkakaborazi National Park,NA,1,II,8,0.482632476,0.712163319,0.779757829,0.716519411,0.013428106,0.304861425
83,519,Three Parallel Rivers of Yunnan Protected Areas,NA,1,Not Applicable,8,0.480578833,0.706419532,0.765602081,0.729771159,0.065784622,0.269952728
258,1219,Yarlung Zangbo Daxiagu Nature Reserve,KBA,NA,NA,8,0.383058355,0.673394221,0.61099214,0.724362755,0.027401242,0.241689287
221,522,"Sichuan Giant Panda Sanctuaries - Wolong, Mt Siguniang and Jiajin Mountains",NA,1,Not Applicable,8,0.344864223,0.664138709,0.882230747,0.725738046,0.030693412,0.175764986
1125,1220,Zayü,KBA,NA,NA,8,0.335063848,0.64421664,0.671483465,0.726548882,0.007255928,0.163028872
694,1249,Mechuka - Monigong - Jorgging,KBA,NA,NA,8,0.326371895,0.712703806,0.516777404,0.712914259,0.011517837,0.36069052
320,652,Annapurna Conservation Area,KBA,NA,NA,8,0.283694879,0.617351352,0.841182154,0.688078301,0.023078611,0.100554919
885,1222,Gonggaishan Nature Reserve (Kangding),KBA,NA,NA,8,0.282562047,0.646387292,0.700061848,0.728861995,0.008998011,0.140285374
77,1218,Gongbo Nature Reserve,KBA,NA,NA,8,0.276955962,0.634373735,0.449672272,0.727161593,0.067827872,0.14221212
323,1214,Wulianfeng,KBA,NA,NA,8,0.273519046,0.596900582,0.89268568,0.744278348,0.023012516,0.140599307
927,1223,Pingwu Panda habitat,KBA,NA,NA,8,0.26496318,0.760014422,0.898470166,0.736214867,0.008678616,0.18823187
923,1302,Muli (Ma'an Shan),KBA,NA,NA,8,0.259036698,0.736376571,0.65227274,0.737544549,0.008696322,0.232654979
1207,1215,Baishui Jiang Nature Reserve,KBA,NA,NA,8,0.253231234,0.754319267,0.933893791,0.740872162,0.006799808,0.169087855
361,1167,Longlin-Xilin,KBA,NA,NA,8,0.25074523,0.709213604,0.873023692,0.736257219,0.020732377,0.137373318
866,1237,Eastern Alai,KBA,NA,NA,8,0.215178419,0.64330094,0.679965234,0.736361631,0.009185873,0.016998464
577,180,Jigme Dorji,NA,1,II,8,0.214082718,0.662013133,0.667792648,0.724383505,0.013502667,0.136790913
492,179,Wangchuck Centennial Park,NA,1,II,8,0.211837324,0.733001296,0.694049233,0.724527653,0.01537423,0.198631519
615,1226,Min Shan mountains,KBA,NA,NA,8,0.211303961,0.601463884,0.886564007,0.741098975,0.012684182,0.134464598
714,202,Shey-Phoksundo,NA,1,II,8,0.208490998,0.604081883,0.760872739,0.71897954,0.01123922,0.046627956
1083,683,Gangotri National Park,KBA,NA,NA,8,0.198512827,0.675712151,0.752391841,0.662811943,0.007505774,0.076329434
630,1268,Bolkar Mountains,KBA,NA,NA,8,0.187378024,0.593106852,0.804994317,0.788075532,0.012448236,0.081909242
1346,187,Gangotri,NA,1,II,8,0.178648914,0.624537045,0.720156184,0.681317393,0.000827834,0.02092696
236,1262,Anhui Chinese Alligator National Nature Reserve,KBA,NA,NA,8,0.173710642,0.441306937,0.917999969,0.754843088,0.029186738,0.113315943
1252,1160,Jonê,KBA,NA,NA,8,0.172629513,0.5204408,0.839870251,0.739272247,0.00654544,0.094385262
87,1173,Loess Plateau in western Gansu,KBA,NA,NA,8,0.17127408,0.44715197,0.836502879,0.745559057,0.063875811,0.030736015
787,1230,Maku and Iran west border,KBA,NA,NA,8,0.169010288,0.538940559,0.726907773,0.807624033,0.010190584,0.016541481
1184,1312,Lake Sevan and environs,KBA,NA,NA,8,0.167047566,0.542104076,0.772341443,0.707044649,0.006916925,0.116291349
631,1235,Alborz-e Markazi Protected Area,KBA,NA,NA,8,0.15986306,0.456515757,0.752269094,0.960493794,0.012448105,0.103271447
177,1229,Eastern Black Sea Mountains [incl Karcal Mountain*,KBA,NA,NA,8,0.159553271,0.672199835,0.896330049,0.77282632,0.037336366,0.225597122
932,1234,Iori Region,KBA,NA,NA,8,0.156183645,0.576094092,0.760932208,0.7421785,0.008638852,0.164669028
382,1225,Gonjo,KBA,NA,NA,8,0.154788713,0.474580794,0.663220075,0.732632041,0.019503613,0.059971017
1246,1216,Ganligahai-Zecha Nature Reserve,KBA,NA,NA,8,0.152800256,0.43066163,0.668719123,0.732329398,0.006562866,0.054706226
992,1232,Adjara-Imereti Ridge,KBA,NA,NA,8,0.152538884,0.634481506,0.918535874,0.803183702,0.008148438,0.409903481
641,1333,Poyang Hu wetlands,KBA,NA,NA,8,0.151212523,0.406734945,0.868576163,0.759467696,0.012303702,0.066766197
440,1236,Gissar State Nature Reserve,KBA,NA,NA,8,0.14713282,0.609510204,0.631241446,0.730151707,0.01713036,0.021358947
695,1231,Arasbaran Protected Area,KBA,NA,NA,8,0.14467579,0.592090982,0.78260453,0.84345372,0.011505168,0.065986634
1011,1193,Datça and Bozburun Peninsula,KBA,NA,NA,8,0.144436431,0.601621708,0.788481548,0.765741365,0.008005889,0.215434181
1124,1233,Svaneti,KBA,NA,NA,8,0.140750718,0.597822183,0.850863969,0.730079026,0.007267401,0.375123151
1119,827,Western Negev,KBA,NA,NA,8,0.140747335,0.374190075,0.701284174,0.741441685,0.007302923,0.146568521
1277,631,Safed Koh,KBA,NA,NA,8,0.140624155,0.594714562,0.68931139,0.7001649,0.006427668,0.011324739
888,530,Western Caucasus,NA,1,Not Applicable,8,0.139450124,0.666552594,0.89244406,0.511163485,0.008956453,0.544779901
1010,1228,Sochinsky National Park,KBA,NA,NA,8,0.138995177,0.647383423,0.874548867,0.576712367,0.008009357,0.562852975
2,1224,Sanjiangyuan Nature Reserve,KBA,NA,NA,8,0.137851485,0.426335117,0.698378143,0.726874817,0.420705692,0.027707182
1078,671,Deosai National Park,KBA,NA,NA,8,0.137120579,0.779857844,0.712322356,0.733292382,0.007546877,0.017100045
376,258,Ugam-Chatkal,NA,1,II,8,0.134636789,0.472245126,0.715107905,0.730223753,0.019723925,0.033409925
1037,1189,Guadalquivir marshes,KBA,NA,NA,8,0.134539554,0.378589466,0.591830912,0.878805136,0.007847628,0.031783161
573,1221,Yanboyezeshan Nature Reserve,KBA,NA,NA,8,0.131753994,0.403263114,0.488492138,0.728520895,0.013626733,0.052184877
684,1192,Amanos Mountains,KBA,NA,NA,8,0.131594503,0.487514966,0.842992334,0.768040388,0.011614543,0.180176492
1256,710,Sumbar,KBA,NA,NA,8,0.130734989,0.51324377,0.674933603,0.81593665,0.006541244,0.014384461
1302,1154,Yamdrok Co,KBA,NA,NA,8,0.129811187,0.512287668,0.429782862,0.744982921,0.006335419,0.012628865
1263,1181,El Escorial-San Martín de Valdeiglesias,KBA,NA,NA,8,0.128543923,0.369782618,0.728189052,0.90331624,0.006504951,0.071307026
66,248,Таджикский Национальный парк,NA,1,II,8,0.127264978,0.760560916,0.689832943,0.721595926,0.07270682,0.004581005
870,996,Northern Japan Alps,KBA,NA,NA,8,0.126754655,0.559227438,0.771859589,0.766897866,0.009126641,0.357419198
589,997,Okutadami-Okunikko-Mt. Ohsabi,KBA,NA,NA,8,0.126642061,0.569783311,0.727888429,0.772517465,0.013202191,0.371637741
613,1166,Dongting Hu wetlands,KBA,NA,NA,8,0.126336777,0.393966858,0.880302976,0.767327939,0.01270551,0.069044644
1074,1178,Gorski Kotar and Northern Lika,KBA,NA,NA,8,0.125567715,0.657709164,0.791570522,0.777783384,0.007573841,0.505980065
1067,1191,Aladağlar,KBA,NA,NA,8,0.12525616,0.652072497,0.783762033,0.779564729,0.007607492,0.105771824
1330,191,Altun Emel,NA,1,II,8,0.124856933,0.521858222,0.766461399,0.713911069,0.006156213,0.022424024
1038,1194,Geyik Mountains,KBA,NA,NA,8,0.124440898,0.667482984,0.792996032,0.787373912,0.007839636,0.09382233
566,189,Urumieh lake,NA,1,II,8,0.123399334,0.5290318,0.603916278,0.895275781,0.013767436,0.012145861
738,1251,Eastern Middle Atlas Mountains,KBA,NA,NA,8,0.123143603,0.539700684,0.571875194,0.766879665,0.010971641,0.288488985
49,1169,Altay forest and steppe,KBA,NA,NA,8,0.121712309,0.471647218,0.753678271,0.769090317,0.084548303,0.14225597
745,185,Hemis,NA,1,II,8,0.120550149,0.635855058,0.608638396,0.750233685,0.010875314,0.004392809
198,630,North-western steppe,KBA,NA,NA,8,0.120131055,0.567836426,0.750435172,0.768433557,0.03376436,0.011890619
399,520,Xinjiang Tianshan,NA,1,Not Applicable,8,0.115178646,0.685801899,0.771846454,0.730568097,0.018754905,0.037898793
772,1217,Huang He Shouqu Nature Reserve,KBA,NA,NA,8,0.114027063,0.39061078,0.699699514,0.728927928,0.010424745,0.042632186
1299,1177,Mount Velebit,KBA,NA,NA,8,0.113609063,0.572657444,0.8414067,0.769474142,0.006339367,0.313344931
1251,1195,Southern Euphrates Valley and Birecik Plains,KBA,NA,NA,8,0.113377999,0.416009706,0.650678644,0.81316952,0.006548294,0.015812471
127,633,Touran,KBA,NA,NA,8,0.113069651,0.685885825,0.669568525,0.793627121,0.046578532,0.004695822
1249,1212,Hisma Basin - Rum,KBA,NA,NA,8,0.112461232,0.700179882,0.733604304,0.716456034,0.006555236,0.005297001
1325,732,Badhyz,KBA,NA,NA,8,0.111828006,0.496916274,0.704479147,0.777805166,0.006239391,0.015885192
20,632,Registan desert,KBA,NA,NA,8,0.111151982,0.676708489,0.656250151,0.730439794,0.127675085,0.004324241
110,524,Golden Mountains of Altai,NA,1,Not Applicable,8,0.110416438,0.632791209,0.840156721,0.73814524,0.053740868,0.195037297
509,1210,Aures - Chelia,KBA,NA,NA,8,0.110105146,0.455422367,0.586236164,0.862191513,0.015080931,0.254211093
21,1250,Area between Qinghai Hu and A'nyêmaqên,KBA,NA,NA,8,0.10838965,0.51479528,0.757183329,0.729091229,0.126564598,0.022143039
915,634,Rud-i Jowin and Rud-i Kalshur,KBA,NA,NA,8,0.10819718,0.544605975,0.728483373,0.866226776,0.008781496,0.006934103
1220,705,Zhusandala,KBA,NA,NA,8,0.10779125,0.480178792,0.766381383,0.698464094,0.006727188,0.01453149
1239,531,The Ahwar of Southern Iraq: Refuge of Biodiversity and the Relict Landscape of the Mesopotamian Cities,NA,1,Not Applicable,8,0.10636263,0.584688186,0.773179734,0.814102504,0.006597822,0.018576256
777,1213,Wad Lakhdar,KBA,NA,NA,8,0.104666186,0.515124889,0.575371896,0.775529212,0.01034482,0.283798283
377,196,Altai Tavan range,NA,1,II,8,0.103629654,0.475915921,0.760091666,0.761154011,0.019701723,0.136482286
771,1179,Tierra de Campos steppes,KBA,NA,NA,8,0.103589741,0.396636906,0.668774825,0.881296095,0.010432351,0.068969318
69,513,Lut Desert,NA,1,Not Applicable,8,0.103505639,0.768470022,0.617166663,0.773747028,0.070736091,0.006151779
828,192,Ele Alatau,NA,1,II,8,0.10298052,0.470302882,0.80114024,0.725218433,0.009693154,0.148286309
1194,1184,Alcudia valley and mountain range,KBA,NA,NA,8,0.102699377,0.567063099,0.650465156,0.903566487,0.006847636,0.10958803
903,638,"Lake Bakhtegan, Lake Tashk and Kamjan marshes",KBA,NA,NA,8,0.102427607,0.636992798,0.674728559,0.975751834,0.008842107,0.003625812
708,1183,Toledo mountains-Cabañeros,KBA,NA,NA,8,0.102305251,0.475913561,0.659511303,0.89357783,0.011312787,0.120503089
33,1158,Eastern Qilian Shan mountains,KBA,NA,NA,8,0.10223227,0.491224641,0.82802946,0.733693305,0.109573995,0.032982261
799,641,Kuh-i Bazman,KBA,NA,NA,8,0.102073438,0.728895233,0.764676479,0.763040017,0.010058648,0.00943807
1026,1206,El Kala - Tarf,KBA,NA,NA,8,0.101757226,0.488438327,0.726794159,0.693144483,0.007904286,0.214517949
493,215,Munkhkhairkhan uul-Uenchiin khavtsal,NA,1,II,8,0.101367165,0.41580404,0.745716084,0.820486202,0.015362534,0.011014693
774,232,Khunjerab,NA,1,II,8,0.101248773,0.777738721,0.687304144,0.733762925,0.01039652,0.002244047
196,1148,Aksu River basin,KBA,NA,NA,8,0.101201289,0.621901441,0.736685595,0.737189365,0.034134657,0.005549419
1042,765,Manyrak Mountains,KBA,NA,NA,8,0.10119126,0.470584007,0.800759451,0.728169371,0.007821884,0.036687095
1132,1185,Madrona and Andújar mountain ranges,KBA,NA,NA,8,0.101158858,0.536266211,0.608236523,0.903367428,0.007231541,0.093272415
469,793,Danube Delta,KBA,NA,NA,8,0.100720486,0.590448136,0.71522662,0.705315285,0.016031918,0.145345721
1278,1180,Tierra de Campiñas steppes,KBA,NA,NA,8,0.10071392,0.404700638,0.688077619,0.915804425,0.006422281,0.07092339
602,636,Shadegan marshes and tidal mudflats of Khor-al Am*,KBA,NA,NA,8,0.099451759,0.590070879,0.706569732,0.682171734,0.012880386,0.00607188
664,1197,Ceylanpınar,KBA,NA,NA,8,0.098723237,0.417619435,0.613077359,0.827429514,0.011993484,0.010335262
277,217,Har Us Nuur,NA,1,II,8,0.09774836,0.459225102,0.816584561,0.843540863,0.026769845,0.018951916
1047,1186,Cazorla and Segura mountain ranges,KBA,NA,NA,8,0.096930105,0.543975176,0.576118821,0.866800623,0.007782585,0.023381374
371,721,Western and northern foothills of the Kalba Range,KBA,NA,NA,8,0.096816599,0.304956838,0.7081314,0.772613296,0.020018452,0.03321309
527,1128,Khanka plain,KBA,NA,NA,8,0.096644179,0.610956805,0.909073507,0.754117805,0.014673434,0.127660786
666,1238,Small Pamir,KBA,NA,NA,8,0.095715243,0.700935087,0.552331298,0.726957424,0.011962364,0.002509382
744,201,Khan Khukhii-Khyragas Lake,NA,1,II,8,0.095371317,0.465092773,0.858175499,0.833854952,0.010895597,0.011752048
1268,635,Mooteh Protected Area,KBA,NA,NA,8,0.095314514,0.519167739,0.708380872,1,0.006463505,0.006613385
542,1202,Oued Mird,KBA,NA,NA,8,0.095148598,0.806085136,0.613135655,0.762628685,0.014245839,0.16592425
567,9,Uvs Nuur Basin,NA,1,Ia,8,0.095056711,0.478567277,0.861374438,0.781438424,0.013747173,0.027336239
1298,1188,Mountain ranges south of Jaén,KBA,NA,NA,8,0.094519305,0.379480838,0.537582297,0.879849539,0.00635275,0.056987282
378,4,Issyk-Kul,NA,1,Ia,8,0.093889101,0.536790588,0.794228722,0.729180267,0.019656949,0.091645327
4,525,Lake Baikal,NA,1,Not Applicable,8,0.092753271,0.852472648,0.774074343,0.75318376,0.266171235,0.309642757
899,642,Hamoun-i Sabari and Hamoun-i Hirmand,KBA,NA,NA,8,0.092646402,0.757652184,0.603241834,0.791785225,0.008854531,0.002719947
860,206,Myangan-Ugalzat,NA,1,II,8,0.092413153,0.364277528,0.749216618,0.830715353,0.009265159,0.010004104
815,1190,San Pedro mountain range,KBA,NA,NA,8,0.092378732,0.518069405,0.647026786,0.837884004,0.009860155,0.02113912
1233,1199,Sündiken Mountains,KBA,NA,NA,8,0.092275156,0.559691676,0.780934339,0.778783771,0.006627076,0.082029485
561,188,Kavir,NA,1,II,8,0.092264571,0.67505253,0.622530853,0.890482681,0.013820157,0.005777347
10,8,Great Gobi,NA,1,Ia,8,0.092173736,0.728538854,0.845955542,0.798504811,0.16642524,0.007390652
1069,1187,Sierra Nevada mountain range,KBA,NA,NA,8,0.091965281,0.469035031,0.573803579,0.847283958,0.007600746,0.046367823
455,545,Tuz Lake,KBA,NA,NA,8,0.091754127,0.562680801,0.655029808,0.79501469,0.016627513,0.010116453
797,1200,Région Fouchal - Matarka,KBA,NA,NA,8,0.090853328,0.509745136,0.662495342,0.75567323,0.010068574,0.173906214
1060,792,Podişul Hârtibaciului,KBA,NA,NA,8,0.090814241,0.52937857,0.730335718,0.783627684,0.007668721,0.2334654
181,1093,Tunkin valley,KBA,NA,NA,8,0.09063386,0.758965019,0.76626266,0.764110737,0.036627664,0.254420643
203,1168,Karamay Mountains,KBA,NA,NA,8,0.090214292,0.717960777,0.807513373,0.751509946,0.033393781,0.005248559
437,787,Munzur Mountains,KBA,NA,NA,8,0.090080005,0.634739531,0.666072489,0.765996152,0.017202661,0.051015742
1105,1196,Boz Mountains,KBA,NA,NA,8,0.089902538,0.503177114,0.738266148,0.770959987,0.007363233,0.170487731
584,1239,Arys-Karaktau State Reserved Zone,KBA,NA,NA,8,0.089859867,0.46184382,0.757198529,0.707063556,0.013375166,0.011314305
1031,550,Niedere Tauern,KBA,NA,NA,8,0.089606404,0.68518934,0.731013585,0.79345896,0.007883744,0.055242487
1340,7,Altan Els,NA,1,Ia,8,0.089557871,0.267542616,0.811658396,0.786721679,0.004614916,0.062630365
379,1205,Djebel Aissa,KBA,NA,NA,8,0.088747693,0.439312415,0.676565994,0.731985399,0.019628247,NA
722,872,Anuyskaya,KBA,NA,NA,8,0.088685438,0.601696298,0.834805045,0.712624044,0.011160234,0.151508824
628,1209,Chott Ech Chergui,KBA,NA,NA,8,0.088568221,0.4003522,0.597226987,0.742795958,0.012453284,0.202176079
555,643,Bahu Kalat (Gandu) Protected Area,KBA,NA,NA,8,0.088476056,0.73588384,0.620629539,0.756926415,0.013971499,0.00658398
522,568,St Katherine Protectorate,KBA,NA,NA,8,0.088252119,0.737977355,0.714226949,0.731075087,0.014723732,0.005992159
1282,874,Talduair mountain,KBA,NA,NA,8,0.08808481,0.443529739,0.724985556,0.769233098,0.006406672,0.022429662
1100,1176,Gargano Promontory and Capitanata Wetlands,KBA,NA,NA,8,0.087276596,0.389903637,0.634074527,0.843205333,0.00738693,0.242733086
1012,203,Ulaagchini khar nuur,NA,1,II,8,0.087067018,0.301958735,0.804605941,0.839102454,0.007984235,0.012526014
733,1201,Msseyed,KBA,NA,NA,8,0.086626175,0.643362775,0.753829763,0.755106236,0.010996051,0.267012282
1077,216,Khan-Khokhi Khyargas mountain,NA,1,II,8,0.086476793,0.336508238,0.780044958,0.811921651,0.007551209,0.0520125
416,614,Chott Djerid,KBA,NA,NA,8,0.086327967,0.776121138,0.658857904,0.744668435,0.018105973,0.012293406
162,1211,Djebel Amour,KBA,NA,NA,8,0.085834728,0.44742885,0.657096028,0.739321188,0.039698633,0.553820058
426,670,Hingol National Park,KBA,NA,NA,8,0.085484766,0.795782142,0.643695927,0.741760953,0.017651236,0.004194233
594,640,Bahram-e-Gour Protected Area,KBA,NA,NA,8,0.085042506,0.679607424,0.711063328,0.902124682,0.013053941,0.004926031
1018,1137,Changbai Shan Nature Reserve,KBA,NA,NA,8,0.08486015,0.845302279,0.93133131,0.749208976,0.007949436,0.244431072
1258,873,Kanskaya Steppe,KBA,NA,NA,8,0.084328839,0.633227189,0.640488275,0.729115292,0.006521345,0.231718271
1217,737,Eastern Kazakhstan uplands,KBA,NA,NA,8,0.084183753,0.36871707,0.743602029,0.75366767,0.006744214,0.0221435
487,1155,Yinchuan plain,KBA,NA,NA,8,0.084045325,0.378673079,0.805825402,0.74473102,0.015479729,0.011015085
370,734,Semey Ormany (Semipalatinsk Forest),KBA,NA,NA,8,0.083925023,0.285282556,0.689083156,0.776751403,0.020022701,0.063055749
544,1129,Kievka and Chernaya river basins,KBA,NA,NA,8,0.083774843,0.815983236,0.818463669,0.757584017,0.014165657,0.385931982
559,899,Irendyk ridge,KBA,NA,NA,8,0.08371429,0.43031988,0.676817959,0.725082784,0.013844472,0.157732381
460,17,Kaplangurskiy,NA,1,Ia,8,0.083506357,0.675128337,0.660722971,0.748669396,0.016298827,0.002689746
902,736,Buzaubay,KBA,NA,NA,8,0.083289781,0.613128039,0.752785167,0.715900506,0.008847208,0.005387931
278,738,Chingiztau Mountains,KBA,NA,NA,8,0.083122413,0.298647088,0.74217112,0.75363951,0.026339442,0.01812763
1349,122,Naravni Rezervat Ormoške Lagune,NA,1,Ib,8,0.082983221,0.22235583,0.726801601,0.794502739,0,0.380545426
585,76,Ulaan Taiga,NA,1,Ib,8,0.082824346,0.596800776,0.770580958,0.808354189,0.013358606,0.101424718
182,204,Khuvsgul,NA,1,II,8,0.082513479,0.572926044,0.702814939,0.786933681,0.036492318,0.144786078
397,6,Zed-Khantai-Buteeliin nuruu,NA,1,Ia,8,0.082449208,0.519337513,0.807663347,0.80948529,0.01879671,0.188769986
1275,1149,Markit-Yarkant Oasis,KBA,NA,NA,8,0.081919561,0.617678113,0.759657757,0.730241729,0.006437042,0.005662224
1151,1175,Area delle Murge e delle Gravine,KBA,NA,NA,8,0.081869805,0.177634225,0.663405644,0.825739323,0.007078333,0.098049028
354,23,Sichuan Changshahongma Wetlands,NA,1,Ia,8,0.080873975,0.441888009,0.654751466,0.72626047,0.020913537,0.029295425
108,74,Khan Khentii,NA,1,Ib,8,0.080670077,0.720921149,0.759618856,0.842531893,0.054327731,0.219530471
1001,249,Podolskie Tovtry,NA,1,II,8,0.080668808,0.418680801,0.679317827,0.761423051,0.008061594,0.275623728
1034,909,Nerussa - Desna woodland,KBA,NA,NA,8,0.080580928,0.63311135,0.63594481,0.680625696,0.007864982,0.35546575
484,711,Sarygamysh,KBA,NA,NA,8,0.080374748,0.766812637,0.68361903,0.740577963,0.015617593,0.003558008
689,546,Polis'kyi Nature Reserve,KBA,NA,NA,8,0.080029905,0.693666369,0.695848256,0.794192147,0.011537459,0.376806578
175,871,Uzkaya Steppe,KBA,NA,NA,8,0.07986552,0.447974982,0.6845804,0.765641048,0.037400774,0.182920289
1000,1136,Nanweng He Nature Reserve,KBA,NA,NA,8,0.079423406,0.849377595,0.799389453,0.7445005,0.008068872,0.131787344
762,1204,Chaîne du Dahra,KBA,NA,NA,8,0.079187403,0.373687718,0.651385212,0.735160336,0.010627001,0.170325885
144,1207,Nefhusa,KBA,NA,NA,8,0.07913656,0.409513597,0.695985558,0.728107258,0.041774899,0.035747784
270,205,Tengis-Shishged,NA,1,II,8,0.078908574,0.6385623,0.828413717,0.770347492,0.02711242,0.142722236
421,706,Ili River Delta,KBA,NA,NA,8,0.07874136,0.473736435,0.749448448,0.699097838,0.017799744,0.080876085
1153,547,Syvash Bay,KBA,NA,NA,8,0.078734013,0.396944734,0.674836409,0.793247993,0.007074358,0.05190127
960,214,Mongol Els,NA,1,II,8,0.078255437,0.435450752,0.824731361,0.844823206,0.008330172,0.007838425
889,1198,Mardin Threshold,KBA,NA,NA,8,0.07820254,0.365828248,0.654802777,0.82725246,0.008950736,0.014642153
732,886,Suzunsky pine forest,KBA,NA,NA,8,0.078088,0.533603622,0.712798439,0.773855658,0.011042644,0.250130223
1115,900,Yamantau mountain,KBA,NA,NA,8,0.078086179,0.782366151,0.702452149,0.747510885,0.007330388,0.36989422
244,515,Landscapes of Dauria,NA,1,Not Applicable,8,0.078035187,0.38440492,0.792006474,0.755725503,0.028096593,0.027154532
413,1132,Middle Onon,KBA,NA,NA,8,0.077805108,0.524772579,0.769176932,0.796388141,0.018140475,0.115712085
1300,639,Hormod Protected Area,KBA,NA,NA,8,0.077665822,0.704928239,0.678996452,0.777263591,0.006338437,0.013339318
1163,1182,Rivers Cabriel and Júcar canyons,KBA,NA,NA,8,0.077512581,0.45457578,0.700012517,0.850728571,0.007044298,0.045105686
1075,637,Kalmand Protected Area,KBA,NA,NA,8,0.07720061,0.683604319,0.751591167,0.796946841,0.007568516,0.006673125
632,523,Central Sikhote-Alin,NA,1,Not Applicable,8,0.077156732,0.836238485,0.799317729,0.749411123,0.012446421,0.427542888
736,1092,Azas Nature Reserve,KBA,NA,NA,8,0.077146608,0.828831284,0.845820407,0.75389057,0.010976186,0.285161531
1167,5,Khoridol Saridag,NA,1,Ia,8,0.076974203,0.522897207,0.779401111,0.817263493,0.007026666,0.086173523
981,709,Turkmenbashy Bay,KBA,NA,NA,8,0.076695374,0.549827375,0.709344743,0.750863856,0.008191379,0.003409556
1280,1125,Dal'dzi lake,KBA,NA,NA,8,0.076261299,0.882367694,0.555026885,0.748990901,0.006418576,0.222292529
457,1161,Qinghai Hu (Koko Nor),KBA,NA,NA,8,0.076136733,0.548061957,0.708355618,0.729526718,0.016565315,0.030705742
1157,548,Novograd-Volunskoe Game Reserve,KBA,NA,NA,8,0.075919959,0.679452005,0.667139048,0.841291588,0.007068023,0.373732958
