"","SP_ID","Int_Name","PA_type","PA_DEF","IUCN_CAT","RealmNr","Biodiversity","Wilderness","ClimateStability","LandUseStability","Area","ClimateProtection"
"812","483","Nki",NA,"1","II","3",0.477435918410277,0.828115189676935,0.642171983008564,0.835695779400763,0.0198581817080365,0.179166577863782
"821","347","North Luangwa",NA,"1","II","3",0.495165403320998,0.632980214074684,0.523051991012448,0.790365890278188,0.0388130118498904,0.0635442053429763
"832","1086","Northern Eastern Cape","KBA",NA,NA,"3",0.439918240547757,0.279156799298215,0.742912780310619,0.888535264259795,0.0619747465405278,0.0867033937775808
"840","496","Nouabalé-Ndoki",NA,"1","II","3",0.487581726449155,0.867242016024103,0.888790973762794,0.847020881885753,0.0316023393684988,0.284461586834929
"843","350","Nsumbu",NA,"1","II","3",0.511841741242979,0.67366391243475,0.439242577444062,0.696089044877648,0.00619848617780866,0.052323852978079
"844","789","Ntokou Pikounda  Reserve","KBA",NA,NA,"3",0.494150820894265,0.688010005712807,0.830842426562662,0.82405923615911,0.201285983770455,0.564856883104981
"850","68","Nxai Pan",NA,"1","Ib","3",0.304901924466066,0.392408764514624,0.365315850689231,0.858542669481339,0.0131443986301544,0.0100983808132729
"851","218","Nyika National Park",NA,"1","II","3",0.594876140220003,0.558580971171721,0.358870119440196,0.532009208367929,0.0193750972312321,0.0305622073558789
"852","479","Odzala Kokoua",NA,"1","II","3",0.508638612271094,0.736804811258042,0.855076261602212,0.811346409927383,0.148440000837519,0.427414340217732
"854","790","Ogooué Leketi  National Park","KBA",NA,NA,"3",0.446792854553632,0.804247950425649,0.470944821037828,0.847688544362195,0.0330382247210637,0.129800717634685
"855","487","Okapis",NA,"1","II","3",0.66029059872226,0.793774236723179,0.827806571492107,0.802556575764193,0.152575267602828,0.510210661803689
"857","226","Old Oyo",NA,"1","II","3",0.381030833717812,0.508910775278308,0.510064840350205,0.8017165236455,0.01048295955785,0.0499203320068288
"861","287","Omo",NA,"1","II","3",0.55506141702012,0.632918264794295,0.413358697008302,0.678418931868126,0.0291087834910785,0.0395070894122654
"868","612","Ouadi Rimé - Ouadi Achim","KBA",NA,NA,"3",0.138214735531627,0.573412154155883,0.455341786692749,0.856711458375022,1,0.0169501427544264
"870","554","Ouémé river basin","KBA",NA,NA,"3",0.371131045074803,0.678313123476246,0.80635471455144,0.690242825741463,0.0420171338330346,0.0695903109094211
"873","861","Overberg Wheatbelt","KBA",NA,NA,"3",0.291532585262667,0.222209324990814,0.562198293389525,0.906578030565145,0.0716254987315431,0.0307076782735671
"887","223","Parc W Niger",NA,"1","II","3",0.317537700139975,0.511369679385347,0.625551083181543,0.630455217102136,0.00853899136860293,0.0170886423980195
"945","868","Platberg-Karoo Conservancy","KBA",NA,NA,"3",0.245051151976056,0.111789850508068,0.52459894662793,0.849782291027888,0.133909554642246,0.0195245942237051
"954","1088","Ponto do Ouro","KBA",NA,NA,"3",0.483918505557644,0.530042069652909,0.510479957974484,0.823644917953914,0.0125211414950004,0.0374042842710711
"966","819","Qafta-Shiraro National Park","KBA",NA,NA,"3",0.318950600841556,0.43858341821531,0.386140202960254,0.687953298702967,0.0289290529028527,0.028725606666595
"971","501","Queen Elizabeth",NA,"1","II","3",0.903864604716555,0.593749042356311,0.820709185970343,0.524079941897801,0.00716707207170572,0.0489806572928635
"976","597","Radom","KBA",NA,NA,"3",0.273520766159196,0.525331001694582,0.538471832034461,0.781132347018106,0.0561506912059198,0.0713343675179346
"1043","867","Rooiberge-Riemland","KBA",NA,NA,"3",0.339308215359324,0.30206185253298,0.454600000775669,0.993336822872053,0.0359986580285168,0.0284453365719654
"1044","475","Ruaha National Park",NA,"1","II","3",0.634232267002429,0.770197931437325,0.673273272724856,0.18192428923037,0.159481713812834,0.0846236390421772
"1053","485","Salonga",NA,"1","II","3",0.34256936292763,0.801249887283905,0.79683279633541,0.762056607419521,0.391133239097702,1
"1071","604","Saylac","KBA",NA,NA,"3",0.256954572437407,0.572793978536866,0.285583395126568,0.828034608532741,0.0485426903155264,0.00333634341418169
"1073","539","Selous Game Reserve",NA,"1","Not Applicable","3",0.768814844623145,0.953169740165184,0.616949899152539,0.531663535927714,0.56098201450737,0.362133875824759
"1078","473","Serengeti National Park",NA,"1","II","3",0.703616840643208,0.637269388501594,0.742365596421496,0.538418124210184,0.141461865387117,0.0658209143568394
"1088","570","Shire lowlands in the Tekeze valley","KBA",NA,NA,"3",0.316241240328645,0.479077524734592,0.292592831350918,0.742449097866397,0.050733025308902,0.0172393100428063
"1111","358","Sioma Ngwezi",NA,"1","II","3",0.427282475098215,0.540180641053703,0.685772083189481,0.820598631890024,0.0363234034829349,0.042451466947765
"1114","221","Skeleton Coast Park",NA,"1","II","3",0.253159273161109,0.60073459930706,0.764936924065181,0.859956200821543,0.18760568403253,0.000190661275516637
"1122","346","South Luangwa",NA,"1","II","3",0.510429768347923,0.568907675340769,0.684298102980227,0.80622222422307,0.0876425121997008,0.10504049433094
"1124","555","South-east Botswana","KBA",NA,NA,"3",0.352013014838516,0.350412622817106,0.608104853618063,0.846175842589714,0.090577433376831,0.0313505450036557
"1132","239","Southern",NA,"1","II","3",0.398433713346093,0.471117179955773,0.677716632744156,0.800455331912696,0.217607669386546,0.187116408260943
"1134","863","Soutpansberg","KBA",NA,NA,"3",0.566679140260867,0.353153334469284,0.714310643636093,0.825846031626046,0.029107744169602,0.0471477872708232
"1136","1345","Sperrgebiet","KBA",NA,NA,"3",0.203135571603854,0.568172026899723,0.694398100691593,0.858115577351888,0.24818215083181,0.000436709873947433
"1144","1335","Sudd (Bahr-el-Jebel system)","KBA",NA,NA,"3",0.326094997811012,0.563676787893867,0.891132194920345,0.733908828641416,0.296905818454337,0.147422957891004
"1154","438","Taï National Park",NA,"1","II","3",0.487083647035121,0.653571936670864,0.407552777230484,0.725361075141104,0.043776051990403,0.146563293230957
"1161","474","Tarangire National Park",NA,"1","II","3",0.646143321266957,0.644006421574243,0.837093419142468,0.450135816548717,0.0134426865652942,0.0242117911919222
"1165","1322","Tchabal-Mbabo","KBA",NA,NA,"3",0.509448003837378,0.639412737686117,0.46081332722079,0.828738042720568,0.0197443164432593,0.0800659611645249
"1169","998","Termit Mountains","KBA",NA,NA,"3",0.0225645549777354,0.740118225351796,0.487867315362769,0.809072271093469,0.0902227697353703,0.001225040610203
"1199","1305","Tsaratanana-Marojejy Corridor NPA (COMATSA)","KBA",NA,NA,"3",0.466608163315569,0.601951654978703,0.439035973753322,0.641745266254072,0.00718945331908124,0.0808992852796695
"1200","193","Tsavo East",NA,"1","II","3",0.743565976917036,0.429947163247382,0.796984007434904,0.734857084638749,0.146204437094446,0.0530643403285322
"1201","194","Tsavo West",NA,"1","II","3",0.882417471176601,0.469246404203022,0.714736437983211,0.659365911117387,0.0677259834236354,0.0554906071761044
"1202","1307","Tsimanampetsotsa National Park and extension","KBA",NA,NA,"3",0.110739758140806,0.503746021495472,0.682646287371518,0.754795119280006,0.0133556318459655,0.0174849316849065
"1203","591","Tsumkwe pan system","KBA",NA,NA,"3",0.269431208793244,0.444677147428562,0.318131647962871,0.944026834322495,0.0192097277099663,0.0207371387622629
"1211","484","Udzungwa Mountain",NA,"1","II","3",0.81323771592359,0.990066454510311,0.635771286819255,0.427603773725773,0.00679153491378181,0.0737860669370515
"1212","1091","Udzungwa Mountains","KBA",NA,NA,"3",0.834976394761598,1,0.763618215187895,0.33818020537913,0.0223037527041553,0.125517050078442
"1213","619","Ugalla River Game Reserve","KBA",NA,NA,"3",0.369724863308719,0.699128194873196,0.169558893212324,0,0.0390063048851868,0.0553503988609419
"1252","497","Virunga",NA,"1","II","3",1,0.543380793460707,0.850566439634108,0.580718267303414,0.0774987341179854,0.137721991418764
"1258","174","W (Benin)",NA,"1","II","3",0.338608614656009,0.394085344291206,0.719727920859831,0.654004287428764,0.0523756859639231,0.0353387399975625
"1259","176","W du Burkina Faso",NA,"1","II","3",0.33731707643098,0.364976489720237,0.765239481002773,0.683695382462502,0.0112083824620388,0.0228849721022446
"1262","821","Wadela (Wadila)","KBA",NA,NA,"3",0.275594364279698,0.669080779697327,0.602835693361257,0.603423519943088,0.0101625790153545,0.0167452595741128
"1269","608","War Harqaan - isha Dolondole","KBA",NA,NA,"3",0.208594063130626,0.55358228124066,0.302849276964005,0.855054536839916,0.0917583509194706,0.0433646394817474
"1272","1326","Waterberg System","KBA",NA,NA,"3",0.463367916408809,0.461789189458822,0.408174992271823,0.799400132014129,0.143295254204057,0.0599676700751777
"1277","623","Wembere steppe","KBA",NA,NA,"3",0.460535023172278,0.549608351890711,0.626718249715734,0.142437121200903,0.0209159538030102,0.0291578117659729
"1281","624","West Lunga National Park and Lukwakwa Game Manage*","KBA",NA,NA,"3",0.491723593308719,0.727156148550315,0.40030404488589,0.843809787704345,0.0348954855260995,0.131751203891643
"1287","569","Western Plain: Barka river","KBA",NA,NA,"3",0.219260275545459,0.595038525530035,0.338381466000599,0.974267267855889,0.0414079775015211,0.00377245142499938
"1289","1001","Wetlands of the Tsiribihina delta and upper Tsiri*","KBA",NA,NA,"3",0.192122819361546,0.497437178750539,0.460054272226083,0.77327076553636,0.015223415974523,0.0468024732072177
"1294","1327","Wolkberg Forest Belt","KBA",NA,NA,"3",0.535029328890269,0.272789086919867,0.53158356427026,0.845319770714723,0.0244734220272615,0.0389904330830541
"1301","607","Xarardheere - Awale Rugno","KBA",NA,NA,"3",0.0498047887069474,0.499036961797959,0.101395244503265,0.851104787055656,0.010129790616252,0.00244056002444228
"1307","1240","Yabassi","KBA",NA,NA,"3",0.757688494035221,0.6204171993403,0.854173168365465,0.790847904487376,0.0139196160127753,0.127137371050329
"1308","182","Yabello",NA,"1","II","3",0.444135282872807,0.534418995108387,0.519723768212905,0.487345620673263,0.00838958643980765,0.0192883865081239
"1315","64","Yangambi",NA,"1","Ia","3",0.387436765539652,0.676730005884888,0.712337160649093,0.730895283006596,0.0087940933776613,0.109543334259887
"1316","286","Yangudi Rassa",NA,"1","II","3",0.311890304055972,0.588436430753128,0.396541596071038,0.789359300324927,0.0187857828286058,0.0156233711224994
"1317","227","Yankari",NA,"1","II","3",0.342189953750999,0.481304121219044,0.787138158577179,0.675172138843066,0.0075980388039345,0.0145345859877428
"1320","820","Yayu Coffee Forest Biosphere Reserve","KBA",NA,NA,"3",0.401466061839771,0.791520132170906,0.434936720115445,0.629788166733223,0.00959844174066894,0.0646725030508711
"1326","816","Yob Wildlife Reserve","KBA",NA,NA,"3",0.168268204107846,0.691374981487667,0.249389553276235,1,0.0224598906769095,0.00563550603659658
"1337","500","Zakouma",NA,"1","II","3",0.208671861866669,0.323394299804958,0.779799776106821,0.821932021168748,0.0187424392722166,0.0203584135994169
"1338","589","Zambezi River Delta","KBA",NA,NA,"3",0.467064543261111,0.604626528785344,0.573389959197936,0.821151352228603,0.0883562411625274,0.105381772779002
"1342","562","Zémongo Faunal Reserve","KBA",NA,NA,"3",0.351116524355846,0.713748268818086,0.352854438307646,0.849656412557358,0.14928232621888,0.15239670433981
