"","SP_ID","Int_Name","PA_type","PA_DEF","IUCN_CAT","RealmNr","Biodiversity","Wilderness","ClimateStability","LandUseStability","Area","ClimateProtection"
"588","1047","La Fidelidad","KBA",NA,NA,"6",0.202222505320602,0.615710415328725,0.786374465802753,0.76647506508544,0.0278644499249048,0.0228522472867017
"589","22","La Payunia",NA,"1","Ia","6",0.082079518106838,0.529046111951809,0.638543135379373,0.0859523955378303,0.0918757988216052,0.0121649374855002
"593","695","Lachuá - Ik'bolay","KBA",NA,NA,"6",0.425505832552032,0.444351260576847,0.807263237383547,0.71228190973937,0.0281066240207706,0.0529787992197479
"594","1052","Lago La Plata - Fontana","KBA",NA,NA,"6",0.0610580500254618,0.394831145412893,0.663799182472944,0.968363034642397,0.0317179248754004,0.0231712097800719
"595","1014","Lago Poopó y Río Laka Jahuira","KBA",NA,NA,"6",0.0718362023004334,0.636854543488351,0.76907349808552,0.813980571343147,0.0351776250728099,0.0154403008750369
"596","1343","Lago Titicaca (Sector Boliviano)","KBA",NA,NA,"6",0.254937520147767,0.547144000275656,0.855158811565057,0.716648188252385,0.0540873761794531,0.0118355860476879
"597","1069","Laguna de los Cóndores","KBA",NA,NA,"6",0.602954475930712,0.75259305001329,0.618889295465084,0.621164677153316,0.0356968162954856,0.0540556613190016
"598","310","Laguna San Rafael",NA,"1","II","6",0.0423548010260827,0.7867187055918,0.680623739096714,0.813834238078093,0.228295131592594,0.0681548437735634
"599","1011","Lagunas de Agua Dulce del Sureste de Potosí","KBA",NA,NA,"6",0.0462753275499896,0.785186212147317,0.693119724320243,0.825233026079263,0.0462209092691556,0.0134160824545518
"600","1028","Lagunas Rogaguado y Ginebra","KBA",NA,NA,"6",0.443285564670759,0.345571441080346,0.750439558868977,0.843813355175427,0.0457666708551235,0.0329973526982724
"601","1012","Lagunas Salinas del Suroeste de Potosí","KBA",NA,NA,"6",0.0488806948410646,0.806876494147282,0.640509407659087,0.824077425359657,0.0916532049146551,0.0214430543969731
"621","340","Lanín",NA,"1","II","6",0.0761193299444438,0.610478582717648,0.562568454721121,0.654907102343176,0.0288831187694398,0.0404215071293323
"639","784","Lizarda","KBA",NA,NA,"6",0.303478271546723,0.453754052297111,0.743001759416941,0.746628504096631,0.0468591546184513,0.0294164997882279
"640","311","Llullaillaco",NA,"1","II","6",0.011733325116638,0.765185939975653,0.526522777162605,0.778986979380716,0.0357487230707761,0.00743485714106481
"650","1015","Loreto","KBA",NA,NA,"6",0.441179380120704,0.303268082026381,0.56735271804071,0.799783533051293,0.0690516023285094,0.0661709043601429
